text,subtask_a,subtask_b,subtask_c
😂😂;NOT;;
Ai mer leket ,ti bo foto free per ke JOQ 🤣🤣🤣;NOT;;
Jan antena sigurie😁;NOT;;
Tradita islamike;NOT;;
Pas ça ditesh del dhe ankohesh qe ska vale 📲;NOT;;
Jane bokse  vipo  hahahah;NOT;;
Si kisha si xhamija mbahen per biznes por skom populli se ka kuptur qe shkon mas tyreve nje zot kemi qe eshte per te gjith tek ai do kemi besim jo tek hoxha apo profti 🤮😷😷;NOT;;
I duhet hoxhes me pa vidio naten;NOT;;
@eraldbotusha  duhet ti ket dhon leje  @shaqir.xhemali 🤣;NOT;;
Hall te madh paske po ndoshta ajo antena kap lidhjen hoxhë-zot  ca din ti?😂;NOT;;
Xhamitë janë institucione të cilat financohen nga vetë populli, dhe mirëmbajtja e xhamisë ka koston e vetë, kjo është një mënyrë për të siguruar të ardhura të rregullta dhe të  Sigurta për Xhaminë nga 250€ në muaj, dhe nuk ka asgjë të keqe këtu.;NOT;;
🔥🔥🔥🔥🔥;NOT;;
Epo ajo esht pika me larte😂😂;NOT;;
Bella idea😁😁 a e kap italianin😁;NOT;;
@bekukurtaga 😂;NOT;;
Jemi vend i pjerdhur o shok, xhamit jan gjithmon nen sy te keq te popullit dhe bashkia do apo nuk do ti vete dhe ben ct doj. Kurse kishat i mbrojn vorioepidhiotet dhe hedhin miliona euro n shqiperi qe te perdhosin kulturen dhe zakonet shqiptare dhe t bejn propoganda dhe avantazhe n favor t vetes. Eja n jug e shiko cfr niveli jan xhamit dhe cfr niveli jan kishat, per mirmbajtje them;OFF;TIN;GRP
Ju ka bo koka daulle hoxhes;NOT;;
Feja sidomos islame ne shqiperi esht bere pateric e qeveris e them me keqardhje sepse jam vet pjes e ketij komuniteti. Gjat protestave te opozitet  ne oborrin e xhamis ne Tiran u dislokuan forcat e policis dhe askush nga komuniteti mysliman nuk reagoi prandaj mendoj se feja esht ne sherbim te pushtetit dhe oligarkeve;NOT;;
Feja lindi si formë biznesi,sepse Prifterinjt edhe Hoxhallaret jan ekonomistet dhe financieret e globalizmit ne bote....;NOT;;
😀😀😀😀😀;NOT;;
Po si ma me fol hoxha me 7 grate 😂😂😂;NOT;;
Po mir ajo nuk esht e detyrueshme kompania te ben nje ofert pastaj varet nga objekti (cfaredo lloj objekti te jete) nese pranon apo jo...;NOT;;
👏👏👏👏;NOT;;
Mos eshte rrakete😂😂😂;NOT;;
@bledimarkuu per te mireqenjen  tuaj po mendojn,qe te keni internet pa limit😉😂;NOT;;
@florianmuca_  aka val tl jot😂;NOT;;
pyet hoxhen tan o 1sh a ju merr lek apo jo;NOT;;
Aty ku futet leku edhe kurva s'ka çben 😜;OFF;UNT;
🤣🤣🤣🤣a ke val ti ne tel o llaz;NOT;;
Sukthi on fire 🔥🔥😂😂😂 @___ilvina__;NOT;;
Po ik o cun nuk i perkasin bashkis mate bukur ne bot bashkis se dreitohet nga lali plehu ooooo cun pleh e mbeturina jan mush gjitha bashkit e shqipris;OFF;TIN;IND
"Shif kush flet nxensi i shkolles ""Njazi Mastori "" o lal ti si e ke posto ket te tboj ni pytje: kush  i hengri gjith ato molto ose patatina nxensit e shkolles te cilet i hedhin ntok pastruset i mledhin edhe i hedhin te kto koshat qe sma mer menja te jen nja her bosh 😂😂😂";NOT;;
Jhahahahahaha ajde plera kemi plera malli ri o gra shpejt se erdhi Rapo nga gjermania malli mir dhe i lir 😂😂😂😂😂;OFF;UNT;
Ju jeni popull kafsh vet se i hidhni plenat ven pa ven;OFF;TIN;GRP
Mua nuk me foli fotua. 🤔;NOT;;
Pastertine ta mbani vet mos. prisni nga te tjeret;NOT;;
O lale edhe un nxensi a asaj shkolle jam po nuk rriget më me ate ambjent aq te piset 🤢🤢;NOT;;
PO FUTI plehrat TE koshi o Xhevitttt🤣🤣🤣;NOT;;
Uau;NOT;;
@anndr111  ca do behet me kto tsukthit😂😂😂;NOT;;
Faleminderit i kini per ajer te paster ne vent te pemve;NOT;;
Te ishe kaq i mire ti...kishe marr shoket e tu...edhe i pastroje;NOT;;
Hidhini plehrat ne kosh😕;NOT;;
Sa probleme ka aty,svjen radha per te ty👋;NOT;;
100 lek te reja kilja e ktyre ne Tr;NOT;;
Mir qe nuk i ke shit se ai qe do i blente ilaçe do merrte mbrapa nga pesticidet qe i keni hedh domateve 😮😮😮;NOT;;
Po normal ormoni gjall me mir si ham hic;NOT;;
I keni me hormone  une qe po ju shkruaj ka shitur domate bio dhe kishte raste qe  merte 30 kg nje person per te njerezit etij;NOT;;
Keto lushnjaret jac ca pisa qe kokrren mos shitshin .se cdo gje e bejn e bejn me pesticide . Mos e befshin piken e hajrit;OFF;TIN;OTH
Nuk eshte kohe domtesh 😉;NOT;;
Mos mbillni domate po mbillni hashash;NOT;;
Helmi per njerez nuk shitet...nuk ka shtet, por ka ZOT...;NOT;;
Pse ta hidhni, faleni. Nese ska qen rrisk te merni leke, bejeni sebep te merrni sevape.;NOT;;
Po kur nuk shiten pse i keput pa pjek ti ????? Apo shkrun se ke qef me bo icik show ktu ne insta!;NOT;;
Po ulni cmimin se na rrujtet rikardon.  Me shtrenjt me ble domate vendi te fshatari dora par pa ndermjets tregu sesa me e ble n dyqan lagje dora 5t qe do fitojn. Sindikatat peandaj jan fermeri sesht biznesmen po cne ta di shqiptari 😂;OFF;UNT;
Faleni o cop bagle;OFF;TIN;IND
Ndoshta sepse populli u ndergjegjesua se nuk ka domate bio ne fund te nentorit😏😏😏😔😔👏👏;NOT;;
Ishalla nuk ju shiten asnje domate e produkte tjera;NOT;;
Asnje koker mos ju blini se po vdesin njerez nga kta kokra legenash;OFF;TIN;OTH
Po ci duam ato domate ne me mir shkojm blejm fotoksin direkt, sesa te vuaj keshtu pak nga pak 😑😑😔;NOT;;
te gjith qe komentoni nga keto domate hani mos beni sikur i merni nga jash shtetit ..;NOT;;
Sa ka shku kg?;NOT;;
Po mir o shoku po naj kactravec x kta qe bejn si te ditur nk kishe ti;OFF;TIN;GRP
Boji me helme ti daku se po ti ble njeri. Eh me katundar te ndyr qe per lek ca nuk boni;OFF;TIN;GRP
ule cmimin dhe do ta shesesh;NOT;;
Edi rama ka bo shtet o @roljan_shefa2 🤣;NOT;;
Ju te gjitha i boni me hormone e si do ti shisni😒😒😒?????;NOT;;
I helmuat njerzit ore I I helmuat;NOT;;
Mir tju behet kshu eshte kur i beni vec me kimikate , dhe ne qoftese ato domatet jan pa kimikate prap turp per ju , se nuk ia jepni te varferve qe skan buke te han por i hidhi neper kanale , e neper rruge si lopa bajgen 😒😒😒 po ju jeni legena ,mir tju behet , falimentofshit te gjith ishalla sa me shpejt 😒😒😒;OFF;TIN;GRP
Bej bamirsi se do ta dijn per nder fukaraja;NOT;;
Po nrm se njerzit nuk blejn ato me ilac  se cdo gje ka kohen e saj nuk behet domatja dhe shalqiri ne dhjetor se e get fare ... dhe per Festat e fundvitit do ket domate ne tavolin 😂;NOT;;
beje cilesore se shitet😉😉😉;NOT;;
Coje ne tiran o plak se i shet shpejt dhe shtrejt;NOT;;
Vetem domote sqekan ato;NOT;;
Po ti besh me ormone normale do I maresh mbrapa;NOT;;
Opo ruhun mos cohet tra gulli dhe se perballoni dot.;NOT;;
Ku jeni se do vi une tja u ble;NOT;;
Mos i bëni me pesticide se po merrni jet njerëzish;NOT;;
"Komenti tipik "" haji vet se na helmuat me hormone""🙄 Shko blini ato t importuarat se jan me t mira, jane bio😏😑";NOT;;
Silln ne tiran mos i hedhni se asht gjynah;NOT;;
Po ti kishe bere pa ilace do ti kishe shitur.me mire haji per vete dhe te zhbllokohet dhe farfalla nga pesticidet.😜😜😜;NOT;;
Beji turshi;NOT;;
Psee, domate e kan emein ato ?;NOT;;
Hajt mot me shum 😂😂😂;NOT;;
Sa te mira qenkan 😢😢;NOT;;
Sa me la marr malli per nje kokerr domate te fresket.;NOT;;
Bej bamiresi;NOT;;
Po pra domate me hormone domate me kercell sic i bleva ne treg i flaka ne kosh te 2kg qe bleva...shume mire qe nuk ja u kane blere....fshatar te ndyre po helmoni njerezit.....se per veten e tyre bejne prodhim me vete plehrat 👎👎;OFF;TIN;GRP
E thjesht nderro treg!;NOT;;
Domate lara- lara prej acidit;NOT;;
Po kush ti blen te pa pjekme;NOT;;
perdorni me pak pesticide sse i mbytet njerzit o kafsh ju qani hallin se nuk shiten domatet por me vertet ju po mbytni njerzit se i keni ber domatet sikur te jet film magjik me para e vilni se sa e mbillni ...;OFF;TIN;GRP
Kushedi sa her ja ke mar prodhimin atyre rrenjeve ti nga ilaçet qe i hidhni!Thjesht ulni dozen se po i vdisni njerezit,pa boll u qave kot ketu!;NOT;;
Kto jan moll apo domate ???😋;NOT;;
Dhuroje ka njerz qe se blejn dot  nder do besh sesa ta hedhesh 👍👍;NOT;;
@dumierjeta  amaaaan mi ku ti gjejm ca si keto;NOT;;
Fansat e JOQ, kuptoni qe spo ju kerkon njeri ndihme, kjo esht situata dhe aq!  Per hormonet cdo njeri te flasi aq sa di, nuk ka hormone sic kujtoni.;NOT;;
S'keni faj hani banane pra meqense ato kan kimikate dhe hormone me shum se domatja a e dini cfar perdoret per per ti pjekur bananet o qytetare gas o njerez gas 😠;NOT;;
Shikoj ca komente koti k'tu jo helmi jo leshi po bananet i hani ju a e dini se sa kimikate ka per ti pjekur ato a e dini se sa gas perdoret për ato o njerez skeni faj rrini ne pallate e s'dini se cfar esht bujqesia;NOT;;
Po sa e shitni kg ju lutem qe ta kuptojm shkakun.;NOT;;
Beji salce 😉;NOT;;
I KE FUTUR AQ HORMONE SA DO VETE. E BLEN SA KERKOJNE PLEHRAT DHE TE SHESIN HORMONE JO DOMATE.;OFF;UNT;
S'ka shtet ,pritestoni o njerez gjith bashke per hallet tona jo kur na prin Basha ,keto domate bio kushtojn shum neper europ e ne Shqipri hillen.;NOT;;
Mire jua bone komunista;OFF;TIN;GRP
S;NOT;;
C'po te duhen domtet nje here ne 2 vjet boll e ke nje thes mjell;NOT;;
Kur ta boni pa hormone atehere do ga shisni.;NOT;;
Mos i hidhni,beni salc hani makarone gjith vitin 😉😉;NOT;;
boll u quravitet.i ngrite dy gishtat lart.mbaje me shendet kapitalizmin dhe hesht;NOT;;
menyra ka po e beni kastile injorante.;OFF;TIN;GRP
Cfar domatesh tju maresh juve nuk haen kur jane ne kohen e vet e jo tani i beni me hormone e helmuat popullin e shkrete kam ngrene domate nga bacja ime ktu ne Itali jam kenaqur kishe qef ti shikoje te bardhat i bera turshi cfar te haje;NOT;;
Po pse me i hell turshi..ose salc👌;NOT;;
Kjo domate duket qe eshte e mire dhe jeshile per pak kohe skuqen dhe zemrea e saj esht pa uje prandaj vleresojeni;NOT;;
Po i falni ore fukarenjve;NOT;;
Ne P.....te sateme ti bashke me domatet qe po vrisni njerzit ma to 🖕🖕;OFF;TIN;IND
Ja çoni atyre që kan nevoj fmive që kan barkun bosh.. Dhe qajn me. Kokker të lotit per një domate e një cop buk;NOT;;
@euglen_15  ti e ke fain 😂;NOT;;
Shiko anen pozitive po nuk i shet mund ti falesh beji salc domatesh ose futja edi rames te gjitha kokrrat ne b... 👊👊👊;OFF;TIN;IND
Uleni pak numerin e gjilponave e ilaceve e mrapa shiti;NOT;;
Bohen turshi ato😍;NOT;;
Beji turshi e haji n dimer po ta mbajti;NOT;;
Mbill spynaq e sallate perimen e stines, jo me shit domate të kuqe në nëndor!;NOT;;
Gjynah;NOT;;
Bejini te sakta dhe ti shisni ju beni gjith ormone sikur ha panxhar ere te ndyre bjene shije skan gjith smundje jan nk jan budallenj njerzit u ngopen me mire 1kg te sakta me 3 mije lek kg se kto...;NOT;;
Bëji salcë;NOT;;
Mos  i hidh poshte , jepja ndonjeerit qe nuk ka mundesi ti blej! Faleminderit nqs e shikon ti 😂🙏;NOT;;
Po ca esht kjo domate me lara. Mos u merzit haji vet;NOT;;
Siilli ktej nga Londra;NOT;;
O shoku u doli nami tani i bet gropen vetes.na moret dhe ne meqaf,spo han me njerzit  dhe pa hormone ti beni tani su beson me njeri,;NOT;;
O njeri i mire, pse duhet me i hedh se kuptoj, bej mire , bej sevap diku, ah mentalitet i rrenuar ku te con llogjika, shperndaji neper familje qe me nje kokerr domate shtyn vaktin e bukes 😔;NOT;;
Me hormonet mir jan?;NOT;;
Mos i bej me hormon vlla ...shit ate rreshtin qe ke len per vete 😉 pa hormon kur te behet;NOT;;
Jepja fukarait,mos e coni dem..;NOT;;
E ke bo mor qe e ke vjel pa pjek mir se piqet rruges tu ardh derisa te vi ntiron osht pjek ajo se osht gjith ajo rrug 😂😂😂😂;NOT;;
Pse i hedh ti mbaji vet nshpi😂😂😂;NOT;;
Edhe me te drejt klientet nk i marin ne qoft se jan me hormone asnjeher nk keni per ti shitur;NOT;;
Mos ju futni hormone edhe i shitni te gjitha;NOT;;
Po na vdisni nga hormonet qe mos i henkshit ato lek  nk po dime ca te ham si ne dimer si ne vere te gjitha me hormone 😡;OFF;TIN;OTH
Mir ja u bejn asnji kokerr mos ju blejn se i keni vec me hormon beje BIO dhe shife sa shpejt do e shesesh akoma dhe ne fshat pa shku fare npazar.;NOT;;
Sheqyr. Qa i duam helmet e juaja;NOT;;
Po thuj ti me ca lekesh do blesh ilacin per tjerat meq si ke shit kto?;NOT;;
@klitozika vtm ti ja gje tregun zmra😂;NOT;;
po ju uleni pak çmimin  kur e shikoni qe nuk shitet . do ndiheni me mir se ta hidhni;NOT;;
boj turshi;NOT;;
Ore po cmimin e domateve sna i the. Ketu qendron problemi;NOT;;
Haj vet se i ke bijo;NOT;;
Mos bojni hile edhe nuk ke problem shitje. Çfarë nuk përdorini për ti rritur ato edhe mbrapa thu pse nuk shiten.;NOT;;
un pr vete e di q domatet jan tkuqe  un do i kisha marr per moll ato;NOT;;
Si na e mbush mendjen qe si ke shit;NOT;;
Ate kok keni katnar rama ty te thot mbill domate vet mbjell hashash 😂😂;OFF;TIN;GRP
Nrm Tpapjekme Sti Ble Kush ✌️;NOT;;
O bossi nk ben burreri ti qe po i hidhke por shiko kush nuk ka dhe falja me mir sesa kur ti hedhesh;NOT;;
Po kush I mer keto kaq pak arka sa ke shpene ti;NOT;;
As nuk i blej kurre. Ata jane bene vetes. Ne cdo market ose dyqan zarzavatesh kam degjur kerkesat per domate italiane se kto te lushnjes i kane zhdepur ne hormone. Ne njerez qe njoh nga afer, jashte propagandes se tv, te cilet me kane thene jane te jo te pasigurta,por vdekjeprurese. Eshte minimumi, te flakin te mbjellat, ne po na flakin femijet.;NOT;;
Mos i futni hormone se i shsni aty ku jeni;NOT;;
Po kush ble domate në këtë kohë aman?? As erë e as shije nuk kanë se ia fusni hormonin si t'ju vij për mbarë! Apo jo specialiste @fridaelezi;NOT;;
Domatja n dimer haet per qejf nj sallat n jav ose max 2 o zotri. Keshtu qe mos prodho domate tani o shok se si puna e sotme do dalesh e neser, e pasneser e me radh. Po ti aq tru ke e aq ben;NOT;;
Shume mire a keni thane se Rama e ban me mire se Sala kur fitoshi nga 100 mije lek ne dite. Rrini tash se jua shet Rama ju gadit bukur. As ne treg skeni pase nevoje me dale ne kohe te Sales po ju mbushi mendjen se ashte malok rrini hani kete tash qe sesht malok;OFF;TIN;IND
Ato jan molla jeshile apo domate ???;NOT;;
Keta qe komentojne palidhje skane me cte merren. Personi ne fjale ka te drejte,sepse ky shtet qe kemi ne preferon me mire te bej import te domates nga jashte sesa te shesin fermeret domaten e vendin. E pse? Sepse nga doganat i hyjne leket ne xhep spiropalave dhe skenderbeve.;NOT;;
vtm domate sjan ato vlla;NOT;;
shum mire va bon se po ti jepni me lere pak shum do e kenit noj lek skeni pse me i hudh,po kshuqe mbaje shtrenjt e hudhe ne kosh ,kshu osht kur je kurrnac .;OFF;TIN;IND
Shume mire t’ju behet perderisa e votuat Kryetarin e Bashkisese Lushnjes , per te treyin mandat radhasi!!!! Mire t’ju behet.., i hani ato vete bashke me lopet tuaja🖕🏻;OFF;TIN;GRP
Paksi tpa bome pasken qen per sot...shpresojm tboje efekt ilaqi dhe tskuqen neser 😂;NOT;;
O daku ik e shit ne nje vend ku nuk prodhohet jo pikerisht ne lushnje ku tgjith fshataret kane kopshtet e tyre... hajde ne inst kamez per 30min i shet... 👍👍👍👍👍 hajt tung;NOT;;
Gjyna po jan msu tu hanger prodhimin e huj se kna shtet te bukur;NOT;;
Kush e ka fajin ktu?;NOT;;
Nk esht edhe ashtu sic thua ti ne lushnje njihen 99% te tregtarve sepse jam edhe un nje nga ato por ti zotri dje qe nuk kishte treg e mbajte me 40 lek kur u ben shm tregtar ti e ule me 20 aty njihen te gjith kshu funksionon kujt tja fusim me para (nk esht ashtu sic thua ti);OFF;UNT;
Nxirri neser prape se nuk qenkan pjek akoma 🤷🏻‍♂️;NOT;;
I keni te mira prandaj nuk u jane shit 😏😏;OFF;UNT;
Po tani njerzt nuk han veq domate duhet me i ndrru nga 1 her po ishalla i shet;NOT;;
T drejt ke o bos po kush do I haj domatet ne shqipri vec pleq kan ngel;NOT;;
Me mir haini vete ose boni sevap 🙂🙂;NOT;;
po si mo poshte thua coje Tirane shite 🍅 Super😥;NOT;;
po nrm se nk tble kush domate me hormone ✋✋;NOT;;
@hazis_gjini  @salihuandi10  hikni  e bleni domote more se i ngelen domatet nder mo 😂😂😂😂;NOT;;
Sduhet Te Ken Hormone🔥;NOT;;
Pse behet domatja edhe ne meste te netorit;NOT;;
Coja @ediramaal  foton, jo ne. Ne ste ndihmojme dot.;NOT;;
Sigurisht keshtu do ndodhe, perderisa I hidhni gjithe hormonet e mundshme!;NOT;;
😢😢;NOT;;
😂😂😂😂👏👏;NOT;;
Me ket hiqni plerat na shpia 😂🇬🇧;NOT;;
Laje o Jimmy😂😂😂😂😂;NOT;;
E ke ber fugonin zezak 😁;OFF;TIN;OTH
@0rii.zz laje kaj her ma;NOT;;
Na u be kjo anglia nuk po hapim dit inst se londra londra fuck off you and uk;OFF;TIN;GRP
Po laje o Gëzim 😂😂😂😂;NOT;;
Jojojooo mos e lani se na tregan se nga jeni mo qart.🇦🇱🇦🇱🇦🇱;NOT;;
Po lajeni mor se do vejn gjob;NOT;;
e habiçme o shoki se atje kur jan pushim lavazhet e lan shiu fugonin po mgjth rasi i tfshime vet so pot mbyt pluni edhe brenda ne kabin 😂;NOT;;
S'paska uji andej 😂😂;NOT;;
Hahahah paskan qit ish bosin tem;NOT;;
lajeni ndonjeher o cuna apo si do dukeni ndryshe qe jeni shqiptar😂😂;NOT;;
@kristjaninteristi A thu je ti lagje;NOT;;
Kur je  shkodran tana i ban 😂 rrespekt  suksese ne pun 👏;NOT;;
😂😂😂😂👏👏👏 Tpapam jeni...;NOT;;
Lat nam aman me keto gjera..ne londer ka nga e gjith bota por nuk bejn keshtu;NOT;;
Mos po doni edhe furgonin me ja u la edi rama..😂;NOT;;
Edhe kush pyet se me cfr po shkon ti n pun 😂😂😂 po ca behet kshu 🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️;NOT;;
sulate per bimen cuna;NOT;;
pz  ky postim  na  la  pa men  bravo 🖕🖕🖕;OFF;UNT;
Lane o Gzim🤣;NOT;;
Po pse punoni dhe Angli o...andej thon ka plasur rrugve😂😂👌;NOT;;
Edhe?!;NOT;;
Na plasi k. Kan ik njerëzit per lesh pz;OFF;UNT;
me Ken shkodran tana I ban 🤣 🤣;NOT;;
Po futni nje te lame kur te keni kohe;NOT;;
Give it a wash o Jimmy 😂;NOT;;
Po laje ndonjeher mor cun pa nuk te thot njeri ik me Ferrari;NOT;;
Po pse se lani se keni pas si profesion si fillim;NOT;;
Laje o Gzim 😂 😂 😂;NOT;;
Mos shko perdit bre burre bone nai dit pushim;NOT;;
kur vini nshqipri me mjete tfunit gja jena bosa😂😂😂😂 spunojm na vin leket nga 4 anet 😂😂😂 ...;NOT;;
😂😂😂 laje o gzimoo hahahaha;NOT;;
po panamerat ku i kini apo i nxirrni sa per te then qe bejm jet anglie 😕😜😜;NOT;;
po hidhja i kove uje burr ose lere  ne shii mos e@mbaj garazh kun  se ska munsii 🙄🙄 se londer bier shi tpakten 3 her jav 👌;NOT;;
😂😂😂;NOT;;
Po ktu bie shi ter diten ku qenka fsheh kjo pise makin 😂😂😂;NOT;;
Se di pse boni publikime pa lidhje vrk;OFF;UNT;
Sa oksigjen thithkeni;NOT;;
Na plasi k...;OFF;UNT;
@_kristina.collari_  prsh jeta osh qef;NOT;;
Jo re jo se tallesh ti..😜;NOT;;
Laje o Gzim;NOT;;
Priten shqiptaret ngado qe te shkojne;NOT;;
Pa e lar ?😉😉😂😂;NOT;;
Me siguri ai qe i jep fugonit duhet ta ket emrin gzim se ska mundesi 😅😅😅 me aq llum sa paska fugoni ne britani te pakten do nje vit te bohet po bej ndo nje shperlarje o gzim.😅;NOT;;
Pse vuani per lavash ne angli sma kishte marr mendja .. Instruktazhi i shqiptarve ne angli 2 vite lavazh pastaj si te marrin jeta ...;NOT;;
Se mos esht me ashash;NOT;;
Mloje targen se do marre naj spiun dajt do thoje ka arm nmakin e do ju nalin e do e hani ju qe jeni pa letra o kalama;NOT;;
😂😂😂;NOT;;
Laje o gzim;NOT;;
😂;NOT;;
ME KEN SHKODRAN TANA I BAN 😉😉😉 EDHE UN SHKODRAN JAM;NOT;;
😂😂;NOT;;
Do shofer personal vlla 😂🤔;NOT;;
🤔🤔;NOT;;
🤦🏻‍♀️ laje  o cimo 😂;NOT;;
CA PRET TI TANI. PRIT TA MAR MBRETERESHEN NE TEL TE JAPI NJE MEDALJE. TE PRET PUNA????;NOT;;
Lajeni nai her kur te keni kohe;NOT;;
Ne Loder dhe kaq i papaster ?!!🤔;NOT;;
Sa koh paska pa ren shi aty i pa lar u dukeka fugoni;NOT;;
Laje Qazo😂😂😂;NOT;;
Ku eshte per tu cudit ketu se kuptoj?🤔🤔🤔;NOT;;
Na plasi 🥒 🤣;OFF;UNT;
Patriot 💪🏻;NOT;;
Laje o Gëzim;NOT;;
Kur t punoj Naten? Apo mos t punohet fare?;NOT;;
Taman dy vjet pa pushim;NOT;;
Nga e hona ne te premte dhe nga ora 8:30 deri me 16:30 ne cdo vend te botes eshte e lejuar te punohet o xum bosi😂😂😂;NOT;;
Si pithi i sateme o rop qir;OFF;TIN;IND
Po sipas teje more rq mos te punohet dhe pastaj thon njerzit nuk ka pune te punosh naten ben zhurem te punosh diten prap ben zhurem po na kini cr k m3 keto budalliqet tuaja shkoni mbysni veten nese nuk ju pelqen puna madher faker;OFF;TIN;IND
Syze reklam 😂;NOT;;
Hahaahahahaahhahahahahhahahahahahhahaha😂;NOT;;
A ne siri je?😂😂😂😂😂😂😂😂;NOT;;
Duke qir Ajola Xoxen.😂;OFF;TIN;IND
Po ik mor njerz tlodhun ankoheni per vdo gje . Puuu nanen bash;NOT;;
Dembelat gjum duan apo e ka fain edi rama edhe qe punohet.usht dembela usht;NOT;;
Leri njerzit te punojn se lat nam.;NOT;;
Haha 🤣🤣🤣;NOT;;
O giza cdo vend te botes punohet keshtu mos u bej kaq fake, po nderro zanat;NOT;;
Jam tu i ra un motorrinos spo mndez golfi 2🤣🤣;NOT;;
Coj te vjerra deri sa te mbarojn punimet;NOT;;
😅🤣;NOT;;
Ngelet duke u ankuar lat nam mezi dites eshte orar pune kaloj ora 4 ankohu;NOT;;
Ik o bol ropqim Kujdes se mos plas naj dit;OFF;TIN;IND
He se jan mesuar femijet tan me zhurmat 🙄🙄🙄,ca ti bojm kur bie shi qe spunojn kto dhe eshte qetesi sna i zen gjumi 😂😂😂😂;NOT;;
Po noraml qe me ate hund qe ke dal ne video me tremb mua dhe jo femijet;OFF;TIN;IND
😭😭😭;NOT;;
Leja mamit ta vej n gjum se ti sje per ket pun 😉;NOT;;
Qyqaaa si ne Vlore ne 97;NOT;;
Vej veshve pamuk;NOT;;
Vere ne djep ta tundi😅;NOT;;
😂😂😂😂😂😂😂😂😂😂😂😂😂dekaaaa;NOT;;
E gzofsh pallatin e ri me peme 😂🤷🏼‍♂️;NOT;;
😂😂😂😂😂😂😂😂😂;NOT;;
😆😆😆🤣🤣🤣;NOT;;
dita esht per punë , a mos deshe ti me bo termin e me pyet lagjen kur fleni ju pfff;NOT;;
❤️;NOT;;
😲😲😲😲;NOT;;
Jemi me fat që nuk ndodh edhe notën  se në vakt drake boja hallall @anitasinani  ncnc;NOT;;
Shqiptar, i ooo zot kohe dreke thot , çfare gjumi ne dreke o njerez po punoni se e lat name ...!!;NOT;;
@ediramaal;NOT;;
Shyqyr si punojn njerzit e nuk jan si puna jote o parazit;NOT;;
Po ndark zdoni ju ne mgjes jo ne drrek jo po su bon punimet ju filloni llapni epra  mos u qani per tgjitha;NOT;;
Shko blej na i shpi nsurel 😂😂;NOT;;
Shko more lesh se naj shkerrdhyt nevrat se qifti yt duhet te futet andej nga ke dal se si duhesh gje as kuj;OFF;UNT;
8 me 16 eshte orar pune o figur punohet ne tan boten;NOT;;
Po ca idioti je more, kujt i han se a don ta vesh fmin ne gjum a jo. Gjithkund punohet edhe ne kohen e drekes...🙄🙄;OFF;TIN;IND
😬😬😬;NOT;;
1997 me bresheri kallashi;NOT;;
Pse mor i zgjuar kur do ti tpunohet naten? Simbas teje mos behen punime fare;NOT;;
Boooo amon ke dal edhe ti tu fol po ca zoti kryeminister po p rrot k po ik ha naj qop byrek he sufllace njerzit dun me punu shiqyr se ka pun ku te rru edhe lesht ik fli gjum sasht tu te ardh kush me te lujt te kervati o peshkaqen;OFF;TIN;IND
Pse je be ti si derr te nejt gjith diten,tjerte dojn te punojn shoku;OFF;TIN;IND
😮🤦‍♀️🤦‍♀️;NOT;;
😂😂😂😂😂😂😂😂;NOT;;
😂🤣🤣;NOT;;
😂😂😂😂😂😂m fort hahahahahha;NOT;;
🤣🤣🤣🤣🤣🤣;NOT;;
Shum i zgjuar qenke ne xhdo vend te botes punohet e az dte pyet njeri e as qe ja ndjen askujt se femia e dikujt do fle, po ik pirdhu;OFF;TIN;IND
Na hankshi mutin se ju jeni msu me nejt ne ato leckat tuja nuk doni ndryshime;OFF;TIN;OTH
Kto i bon ky BASTARDI @erionveliaj;OFF;TIN;IND
Gjith boten ka punime ,,jasht ka mo shum zhurme se punohet me shum;NOT;;
Siri ???;NOT;;
Te kujtoka vite e 97 ajo zhurma jo femijet gjum sflen po dhe tmerrohen;NOT;;
Pse @xumallushi mos do Mozartin ti ? 😂😂😂;NOT;;
🤣🤣🤣🤣🤣🤣;NOT;;
Ne mgjes nuk punojn dot se te prish gjumin ne drek nuk flenka dot gjum ne dark po ashtu kur do punojn njerzit o G na ben si njeri i zjur ti .;NOT;;
Po pse sipas teje ata kur duet te punojn o kdhuf;OFF;TIN;IND
Ore...diten hajde de.....po kur punojne naten si i behet?;NOT;;
Shpime muri🤣🤣🤣🤣🤣;NOT;;
🤣🤣🤣;NOT;;
😂😂😂😂;NOT;;
Ky qeka mitroloz gjermon;NOT;;
AK47? 😂🤦🏼‍♂️;NOT;;
😂😂;NOT;;
Veri pambuk ne vesh! Se njerzit spas teje nuk duhet te punojne?Aaaaa sorry ke  lindur ti femi 😴🤫🤫🤫🤫;NOT;;
😂😂😂😂 fiks gjumin harroje;NOT;;
Osht vakt dreke osht vakt darke jo po esht mgjesi ahhahaha ja keni qr por kur do punojn njerzt sipas Jush 🤣🤣🤣;OFF;UNT;
🐒💩👎🏿;OFF;UNT;
Obo bo traumatizohen kalamajt me kte zhurm gjum jo e jo !!!;NOT;;
O shoku ti  mir e ke,por ste degjon njeri...Perpara..;NOT;;
